0.86698,0.86304,0.87645,0.87916
0.87014,0.86498,0.8817,0.87896
0.87014,0.86618,0.8817,0.87938
0.87014,0.86712,0.8817,0.87987
0.87014,0.86777,0.8817,0.87982
0.87066,0.86841,0.87855,0.88015
0.87066,0.86866,0.87855,0.88036
0.87119,0.86906,0.87645,0.88034
0.87171,0.86961,0.88644,0.88029
0.87171,0.86993,0.88644,0.88039
0.87329,0.87032,0.88275,0.88035
0.87329,0.87043,0.88275,0.88021
0.87434,0.87058,0.88328,0.88012
0.87539,0.87109,0.8796,0.87983
0.87539,0.87159,0.8796,0.87947
0.87539,0.87188,0.8796,0.8796
0.87539,0.87226,0.8796,0.87965
0.87539,0.87263,0.8796,0.87984
0.87539,0.87307,0.8796,0.87964
0.87539,0.87326,0.8796,0.87944
0.87539,0.87344,0.8796,0.87941
0.87592,0.87361,0.88223,0.87961
0.87645,0.87386,0.88013,0.87975
0.87645,0.87426,0.88013,0.87983
0.87645,0.87442,0.88013,0.88033
0.87697,0.87463,0.87802,0.88018
0.87855,0.87497,0.87855,0.88022
0.87855,0.87521,0.87855,0.88022
0.87855,0.87534,0.87855,0.88025
0.87855,0.8759,0.87855,0.87993
0.87855,0.87597,0.87855,0.87986
0.87907,0.87626,0.88328,0.88003
0.8796,0.87659,0.87855,0.87988
0.8796,0.87673,0.87855,0.87993
0.8796,0.8768,0.87855,0.87995
0.8796,0.87706,0.87855,0.87994
0.8796,0.87714,0.87855,0.87992
0.8796,0.87723,0.87855,0.87991
0.8796,0.87736,0.87855,0.88002
0.8796,0.87758,0.87855,0.88019
0.8796,0.87764,0.87855,0.8802
0.8796,0.87776,0.87855,0.88047
0.8796,0.87797,0.87855,0.88085
0.8796,0.87801,0.87855,0.88095
0.8796,0.87815,0.87855,0.88126
0.8796,0.87831,0.87855,0.88155
0.88118,0.87844,0.88275,0.88163
0.88118,0.87852,0.88275,0.8817
0.88118,0.87858,0.88275,0.88178
0.88118,0.87881,0.88275,0.88179
0.88118,0.87882,0.88275,0.88179
0.88118,0.87893,0.88275,0.88169
0.88118,0.87898,0.88275,0.88189
0.88118,0.87905,0.88275,0.88181
0.88118,0.87906,0.88275,0.88184
0.88118,0.87906,0.88275,0.88184
0.88118,0.87909,0.88275,0.88187
0.88118,0.87916,0.88275,0.88186
0.88118,0.87917,0.88275,0.88185
0.88118,0.87923,0.88275,0.88189
0.88118,0.87924,0.88275,0.88195
0.88118,0.87932,0.88275,0.88213
0.88118,0.87933,0.88275,0.88212
0.88118,0.87934,0.88275,0.88198
0.88118,0.87935,0.88275,0.88198
0.88118,0.87938,0.88275,0.88198
0.88118,0.87943,0.88275,0.88192
0.88118,0.87943,0.88275,0.88192
0.88118,0.8795,0.88275,0.88211
0.88118,0.87953,0.88275,0.88213
0.88118,0.8796,0.88275,0.88232
0.88118,0.87966,0.88275,0.88233
0.88118,0.87966,0.88275,0.88233
0.88118,0.87968,0.88275,0.88232
0.88118,0.87972,0.88275,0.8824
0.88118,0.87975,0.88275,0.88242
0.88118,0.87975,0.88275,0.88242
0.88118,0.87975,0.88275,0.88242
0.88118,0.87976,0.88275,0.88241
0.88118,0.87982,0.88275,0.88232
0.88118,0.87982,0.88275,0.88232
0.88118,0.87986,0.88275,0.88236
0.8817,0.87992,0.88118,0.88231
0.8817,0.87994,0.88118,0.88234
0.8817,0.87997,0.88118,0.88243
0.8817,0.88,0.88118,0.88243
0.8817,0.88003,0.88118,0.88242
0.8817,0.88012,0.88118,0.88229
0.8817,0.88012,0.88118,0.88229
0.8817,0.88016,0.88118,0.8823
0.8817,0.88016,0.88118,0.8823
0.8817,0.88018,0.88118,0.8822
0.8817,0.88019,0.88118,0.88213
0.8817,0.88019,0.88118,0.88213
0.8817,0.88019,0.88118,0.88213
0.8817,0.8802,0.88118,0.88213
0.8817,0.8802,0.88118,0.88213
0.8817,0.8802,0.88118,0.88213
0.8817,0.8802,0.88118,0.88213
0.8817,0.8802,0.88118,0.88213
0.8817,0.88022,0.88118,0.8821
0.8817,0.88022,0.88118,0.8821
0.8817,0.88022,0.88118,0.8821
0.8817,0.88023,0.88118,0.88203
0.8817,0.88023,0.88118,0.88203
0.8817,0.88023,0.88118,0.88203
0.8817,0.88024,0.88118,0.88199
0.8817,0.88024,0.88118,0.88199
0.8817,0.88026,0.88118,0.882
0.8817,0.88027,0.88118,0.88205
0.8817,0.88027,0.88118,0.88205
0.8817,0.88027,0.88118,0.88205
0.8817,0.88028,0.88118,0.88211
0.8817,0.8803,0.88118,0.88218
0.8817,0.8803,0.88118,0.88218
0.8817,0.8803,0.88118,0.88218
0.8817,0.8803,0.88118,0.88218
0.8817,0.88034,0.88118,0.8822
0.8817,0.88034,0.88118,0.8822
0.8817,0.88036,0.88118,0.88226
0.8817,0.88036,0.88118,0.88226
0.8817,0.88039,0.88118,0.88232
0.8817,0.88039,0.88118,0.88232
0.8817,0.88041,0.88118,0.88232
0.8817,0.88041,0.88118,0.88232
0.8817,0.88041,0.88118,0.88232
0.8817,0.88042,0.88118,0.8823
0.8817,0.88042,0.88118,0.8823
0.8817,0.88042,0.88118,0.8823
0.8817,0.88043,0.88118,0.88232
0.8817,0.88045,0.88118,0.88241
0.8817,0.88045,0.88118,0.88241
0.8817,0.88049,0.88118,0.88238
0.8817,0.88049,0.88118,0.88238
0.8817,0.88049,0.88118,0.88238
0.8817,0.88049,0.88118,0.88238
0.8817,0.88049,0.88118,0.88238
0.8817,0.88049,0.88118,0.88238
0.8817,0.88049,0.88118,0.88238
0.8817,0.88049,0.88118,0.88238
0.8817,0.88049,0.88118,0.88238
0.8817,0.8805,0.88118,0.88244
0.8817,0.88052,0.88118,0.88249
0.8817,0.88052,0.88118,0.88249
0.8817,0.88052,0.88118,0.88249
0.8817,0.88053,0.88118,0.88256
0.8817,0.88053,0.88118,0.88256
0.8817,0.88053,0.88118,0.88256
0.8817,0.88053,0.88118,0.88256
0.8817,0.88053,0.88118,0.88256
0.8817,0.88054,0.88118,0.88253
0.8817,0.88054,0.88118,0.88253
0.8817,0.88054,0.88118,0.88253
0.8817,0.88054,0.88118,0.88253
0.8817,0.88054,0.88118,0.88253
0.8817,0.88054,0.88118,0.88253
0.8817,0.88054,0.88118,0.88253
0.8817,0.88054,0.88118,0.88253
0.8817,0.88054,0.88118,0.88253
0.8817,0.88054,0.88118,0.88253
0.8817,0.88055,0.88118,0.88252
0.8817,0.88055,0.88118,0.88252
0.8817,0.88055,0.88118,0.88252
0.8817,0.88055,0.88118,0.88252
0.8817,0.88056,0.88118,0.88251
0.8817,0.88057,0.88118,0.8825
0.8817,0.88057,0.88118,0.8825
0.8817,0.88057,0.88118,0.8825
0.8817,0.88058,0.88118,0.88239
0.8817,0.88058,0.88118,0.88239
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88059,0.88118,0.88232
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88061,0.88118,0.88225
0.8817,0.88063,0.88118,0.88227
0.8817,0.88065,0.88118,0.88233
0.8817,0.88065,0.88118,0.88233
0.8817,0.88065,0.88118,0.88233
0.8817,0.88065,0.88118,0.88233
0.8817,0.88067,0.88118,0.88232
0.8817,0.88067,0.88118,0.88232
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88068,0.88118,0.88239
0.8817,0.88069,0.88118,0.88246
0.8817,0.88069,0.88118,0.88246
0.8817,0.88069,0.88118,0.88246
