0.85714,0.85714,0.98964
0.81818,0.81818,1
0.72727,0.63636,0.99479
0.77273,0.81818,0.97917
0.63636,0.68182,0.98438
0.85714,0.7619,0.98446
0.7619,0.7619,0.99482
0.80952,0.80952,0.99482
0.66667,0.71429,0.98964
0.7619,0.71429,0.98964
0.85714,0.85714,1
0.72727,0.68182,0.97917
0.63636,0.68182,0.99479
0.72727,0.72727,0.98958
0.81818,0.77273,0.99479
0.66667,0.66667,1
0.90476,0.85714,0.98446
0.85714,0.85714,1
0.66667,0.66667,0.98446
0.7619,0.7619,0.99482
