0.91757,0.91291,28
0.90062,0.8913,33
0.90217,0.88975,34
0.91149,0.90528,25
0.90373,0.90839,27
0.9146,0.90683,33
0.89891,0.89425,25
0.89425,0.89425,33
0.89891,0.88647,28
0.90669,0.90047,27
0.90669,0.90669,21
0.8882,0.8913,33
0.90217,0.89907,27
0.91615,0.90994,29
0.91149,0.89441,32
0.92081,0.92236,30
0.89114,0.88802,35
0.91446,0.91446,26
0.90513,0.90047,24
0.89736,0.89114,25
